views,duration,caption,verified_status,likes,comments,shares,downloads
675060.0,25,a colleague read  in the news that the dwarf planet pluto was named by an 11-year-old girl,0,257773.0,480.0,11466.0,892.0
930490.0,29,a colleague read  in the news that lemurs were previously the size of gorillas,0,381287.0,659.0,77530.0,2103.0
674065.0,50,"a colleague read  in the news that every three seconds, there is a birth taking place somewhere in the world",0,399654.0,4471.0,132187.0,9917.0
254845.0,45,a colleague read  in the news that strawberries are the only known fruit to grow their seeds externally,0,108053.0,80.0,32994.0,128.0
255121.0,33,a colleague read  in the news a claim that microbes from the sahara desert help feed the amazon rainforest,0,128441.0,28.0,31444.0,408.0
312297.0,30,a colleague read  in the news a claim that the largest rock on earth is in australia,0,83864.0,62.0,5584.0,568.0
609188.0,32,a colleague read  in the news a claim that bangkok's full name has 163 letters,0,350750.0,134.0,96447.0,1565.0
351535.0,30,a colleague read  in the news a claim that the most productive work day of the week is tuesday,0,198908.0,2053.0,26087.0,3102.0
959791.0,13,a colleague read  in the news a claim that most car horns honk in the key of f,0,402556.0,941.0,159450.0,6374.0
267751.0,11,a colleague read  in the news a claim that 1 billion cars are currently in use around the world,0,150136.0,885.0,30384.0,2843.0
345737.0,38,a colleague read  in the news a claim that the average car contains over 30000 unique parts,0,151784.0,76.0,42185.0,495.0
247590.0,39,a colleague read  in the news a claim that 90% of the world’s data was generated after 2019,0,28117.0,20.0,10329.0,311.0
311616.0,21,"a colleague read  in the news a claim that 99% of individuals in denmark, ireland and the united arab emirates have internet access",0,109953.0,505.0,18551.0,988.0
796201.0,52,a colleague read  in the news a claim that it would take a 50 petabyte drive to store every written work ever created,0,42454.0,80.0,1578.0,226.0
434835.0,48,a colleague read  in the news a claim that the average user checks their mobile phone around 150 times each day,0,99729.0,117.0,29002.0,369.0
241948.0,16,a colleague read  in the news a claim that badminton is the fastest ball and net sport in the world,0,23465.0,32.0,7728.0,330.0
23745.0,5,"a colleague read  in the news a claim that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",0,12953.0,18.0,1795.0,135.0
381062.0,41,a colleague read  in the news a claim that the longest commercial flight in history took around 30 hours,0,106142.0,542.0,913.0,923.0
949481.0,42,a colleague read  in the news a claim that the biggest passenger bus in the world operates in brazil,0,176868.0,747.0,3922.0,3934.0
721933.0,38,"a colleague read  in the news a claim that the city with the largest bus network in the world is jakarta, indonesia",0,452771.0,1709.0,70742.0,9679.0
88556.0,7,a colleague read  in the news a claim that footprints left on the moon won’t disappear as there is no wind,0,42259.0,189.0,1403.0,638.0
365256.0,9,a colleague read  in the news a claim that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,0,174241.0,322.0,7110.0,624.0
138022.0,41,a colleague read  in the news a claim that it snows metal and rains acid on venus,0,26938.0,9.0,8704.0,190.0
35150.0,12,a colleague read  in the news a claim that the chinese began to document halley’s comet in 240 b.c.,0,7291.0,39.0,522.0,153.0
146927.0,38,a colleague read  in the news a claim that the moon was once part of the earth,0,74071.0,293.0,2193.0,1424.0
629438.0,44,a colleague read  in the news a claim that the sun takes over one earth month to make a full rotation,0,394740.0,76.0,148711.0,2279.0
812844.0,42,a colleague read  in the news a claim that 5 dwarf planets are recognized in the solar system,0,87026.0,847.0,10676.0,1648.0
308728.0,17,a colleague read  in the news a claim that there are more stars in the universe than grains of sand on earth,0,101653.0,183.0,38615.0,1511.0
722843.0,43,a colleague read  in the news a claim that it rains diamonds on jupiter and saturn,0,170.0,0.0,47.0,3.0
66750.0,18,a colleague read  in the news a claim that there is a world championship for throwing mobile phones,0,32101.0,93.0,5310.0,311.0
273537.0,13,a colleague read  in the news a claim that new parents lose around 750 hours of sleep in the first year of their first child’s life,0,51929.0,292.0,18217.0,513.0
757770.0,10,a colleague read  in the news a claim that evidence from seymour island suggest that penguins were once 6 ft tall,0,110171.0,1224.0,43752.0,2567.0
838722.0,51,a colleague read  in the news a claim that the scottish were the first people to fry chicken,1,221686.0,20.0,64488.0,35.0
992065.0,34,a colleague read  in the news a claim that typing keyboards were previously arranged alphabetically,0,459702.0,811.0,78034.0,1916.0
140888.0,21,a colleague read  in the news a claim that antarctica is the only continent without any reptiles or snakes,0,76236.0,144.0,6189.0,831.0
440444.0,16,a colleague read  in the news a claim that australia has a bright pink lake,0,36510.0,99.0,2375.0,760.0
106038.0,41,a colleague read  in the news a claim that the longest location name on the planet earth is 85 letters in english.,0,25630.0,41.0,6860.0,120.0
176311.0,43,a colleague read  in the news a claim that only one-fourth of the sahara desert is sandy,0,117028.0,557.0,22270.0,1546.0
344183.0,32,a colleague read  in the news a claim that wild boars wash their food,0,159375.0,758.0,13618.0,1563.0
313513.0,42,a colleague read  in the news a claim that humans physically cannot hum while holding your nose,0,31794.0,19.0,6542.0,221.0
645657.0,20,a colleague read  in the news a claim that human eyeballs do not grow or change their size as they age,0,320841.0,430.0,1121.0,1161.0
587373.0,16,a colleague read  in the news a claim that bottled water has an expiration date,0,171764.0,166.0,16006.0,3539.0
395553.0,47,a colleague read  in the news a claim that the most successful predator is a wild dog,0,95029.0,280.0,29463.0,1697.0
706372.0,16,a colleague read  in the news a claim that sea otters are born unable to swim,0,410010.0,2930.0,103065.0,7671.0
99709.0,43,a colleague read  in the news a claim that the earth holds about 11 quintillion pounds of air,0,53216.0,135.0,10542.0,629.0
345392.0,52,a colleague read  in the news a claim that lightning strikes somewhere on earth about 100 times every second,0,192623.0,2070.0,16475.0,3123.0
222441.0,19,a colleague read  in the media that drone deliveries are already happening and will become common by 2025,0,105237.0,132.0,7453.0,1387.0
997722.0,21,a colleague read  in the media that microbes from the sahara desert help feed the amazon rainforest,0,202959.0,32.0,44009.0,126.0
522849.0,33,a colleague read  in the media that earth days are getting longer over time due to orbital expansion,0,255719.0,206.0,21015.0,4845.0
569868.0,30,a colleague read  in the media that iceland is growing 5 centimeters per year,0,153478.0,1272.0,45878.0,3359.0
84685.0,5,a colleague read  in the media that it snows in the sahara desert,0,8633.0,30.0,1778.0,105.0
369926.0,31,a colleague read  in the media that bangkok's full name has 163 letters,0,133350.0,1027.0,37966.0,1585.0
214337.0,50,a colleague read  in the media that there are about 582 million entrepreneurs in the world,0,91997.0,545.0,33341.0,1030.0
30993.0,55,a colleague read  in the media that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,8220.0,44.0,1826.0,138.0
520266.0,25,a colleague read  in the media that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,0,91872.0,192.0,21658.0,486.0
3895.0,24,a colleague read  in the media that the average car contains over 30000 unique parts,0,715.0,6.0,165.0,11.0
359585.0,47,a colleague read  in the media that elvis presley has sold more records than the music band the beatles,0,100757.0,229.0,32613.0,814.0
528892.0,47,"a colleague read  in the media that the oldest surviving song is around 3,500 years old",0,344689.0,1818.0,91759.0,3242.0
841356.0,29,a colleague read  in the media that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,0,238943.0,12.0,83474.0,213.0
978918.0,18,a colleague read  in the media that the world generates 2.5 quintillion bytes of data every day,0,349485.0,2358.0,15031.0,6436.0
935614.0,22,"a colleague read  in the media that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,158922.0,1649.0,20537.0,3060.0
944186.0,17,a colleague read  in the media that the busiest airport in the world is in the united states,0,483576.0,1371.0,169674.0,11895.0
428036.0,17,a colleague read  in the media that reindeer grow new antlers every year,0,145990.0,217.0,24874.0,395.0
435360.0,47,a colleague read  in the media that footprints left on the moon won’t disappear as there is no wind,0,281470.0,409.0,21533.0,5927.0
479226.0,60,a colleague read  in the media that halley’s comet won’t be seen again until 2061,0,305114.0,890.0,98890.0,4660.0
740223.0,9,a colleague read  in the media that the chinese began to document halley’s comet in 240 b.c.,0,376266.0,1567.0,100781.0,2533.0
960873.0,15,a colleague read  in the media that the moon was once part of the earth,0,184915.0,505.0,27812.0,4296.0
254389.0,30,a colleague read  in the media that the sun takes over one earth month to make a full rotation,0,83329.0,177.0,27271.0,661.0
171701.0,30,a colleague read  in the media that neptune’s winds are the fastest in the solar system,0,19505.0,0.0,5344.0,101.0
516717.0,56,a colleague read  in the media that it takes an average of 364 licks to get to the center of a lollipop,0,2231.0,16.0,240.0,47.0
784401.0,50,a colleague read  in the media that take out restaurants have been found in the remains of pompeii,0,357891.0,2447.0,106156.0,4465.0
665106.0,35,a colleague read  in the media that evidence from seymour island suggest that penguins were once 6 ft tall,0,245340.0,2172.0,80979.0,4560.0
203395.0,16,a colleague read  in the media that australia has the most number of venomous snakes worldwide,0,132063.0,561.0,21267.0,3016.0
893198.0,25,a colleague read  in the media that insects are attracted to light because of the moon,0,584497.0,649.0,133950.0,1267.0
765606.0,40,a colleague read  in the media that butterflies taste with their feet,0,256377.0,383.0,92589.0,1100.0
660370.0,32,a colleague read  in the media that black cats are good luck in britain and japan,0,4196.0,17.0,631.0,81.0
510764.0,37,a colleague read  in the media that our sense of smell and taste decreases by 20%-50% during airplane flights,0,335096.0,2809.0,3483.0,6098.0
599737.0,44,a colleague read  in the media that the eye of an ostrich is bigger than its brain,0,285707.0,408.0,86730.0,1651.0
408557.0,38,a colleague read  in the media that buttermilk does not contain any butter,1,130425.0,310.0,311.0,545.0
56497.0,8,a colleague read  in the media that there are fewer stars in the sky than there are trees on earth,0,12770.0,5.0,2325.0,7.0
805139.0,26,a colleague read  in the media that children are born less frequently on saturdays,0,190809.0,207.0,6761.0,806.0
